"","Date","Time_Type","Hour","Station","AQHI","AQHI_Level"
"1884","2019-10-19","Hourly",15,"Sha Tin",7,3
"1885","2019-10-19","Hourly",15,"Tap Mun",7,3
"1886","2019-10-19","Hourly",15,"Causeway Bay",6,2
"1887","2019-10-19","Hourly",15,"Central",7,3
"1888","2019-10-19","Hourly",16,"Central Western",7,3
"1889","2019-10-19","Hourly",16,"Kwun Tong",7,3
"1890","2019-10-19","Hourly",16,"Sham Shui Po",6,2
"1891","2019-10-19","Hourly",16,"Kwai Chung",7,3
"1892","2019-10-19","Hourly",16,"Tsuen Wan",8,4
"1893","2019-10-19","Hourly",16,"Tai Po",8,4
"1894","2019-10-19","Hourly",16,"Sha Tin",7,3
"1895","2019-10-19","Hourly",16,"Tap Mun",7,3
"1896","2019-10-19","Hourly",16,"Causeway Bay",6,2
"1897","2019-10-19","Hourly",16,"Central",7,3
"1898","2019-10-19","Hourly",16,"Mong Kok",7,3
"1899","2019-10-19","Hourly",17,"Central Western",7,3
"1900","2019-10-19","Hourly",17,"Eastern",7,3
"1901","2019-10-19","Hourly",17,"Kwun Tong",7,3
"1902","2019-10-19","Hourly",17,"Sham Shui Po",6,2
"1903","2019-10-19","Hourly",17,"Kwai Chung",7,3
"1904","2019-10-19","Hourly",17,"Tsuen Wan",8,4
"1905","2019-10-19","Hourly",17,"Yuen Long",10,4
"1906","2019-10-19","Hourly",17,"Tung Chung",10,4
"1907","2019-10-19","Hourly",17,"Tai Po",8,4
"1908","2019-10-19","Hourly",17,"Sha Tin",7,3
"1909","2019-10-19","Hourly",17,"Tap Mun",7,3
"1910","2019-10-19","Hourly",17,"Causeway Bay",6,2
"1911","2019-10-19","Hourly",17,"Central",7,3
"1912","2019-10-19","Hourly",17,"Mong Kok",7,3
"1913","2019-10-19","Hourly",18,"Central Western",7,3
"1914","2019-10-19","Hourly",18,"Eastern",7,3
"1915","2019-10-19","Hourly",18,"Sham Shui Po",6,2
"1916","2019-10-19","Hourly",18,"Kwai Chung",7,3
"1917","2019-10-19","Hourly",18,"Tsuen Wan",8,4
"1918","2019-10-19","Hourly",18,"Tseung Kwan O",7,3
"1919","2019-10-19","Hourly",18,"Yuen Long",10,4
"1920","2019-10-19","Hourly",18,"Tuen Mun",11,5
"1921","2019-10-19","Hourly",18,"Tai Po",8,4
"1922","2019-10-19","Hourly",18,"Sha Tin",7,3
"1923","2019-10-19","Hourly",18,"Tap Mun",7,3
"1924","2019-10-19","Hourly",18,"Causeway Bay",6,2
"1925","2019-10-19","Hourly",18,"Central",7,3
"1926","2019-10-19","Hourly",18,"Mong Kok",7,3
"1927","2019-10-19","Hourly",19,"Eastern",7,3
"1928","2019-10-19","Hourly",19,"Sham Shui Po",6,2
"1929","2019-10-19","Hourly",19,"Kwai Chung",7,3
"1930","2019-10-19","Hourly",19,"Yuen Long",10,4
"1931","2019-10-19","Hourly",19,"Sha Tin",7,3
"1932","2019-10-19","Hourly",19,"Tap Mun",7,3
"1933","2019-10-19","Hourly",19,"Causeway Bay",6,2
"1934","2019-10-19","Hourly",19,"Central",7,3
"1935","2019-10-19","Hourly",20,"Eastern",7,3
"1936","2019-10-19","Hourly",20,"Kwun Tong",7,3
"1937","2019-10-19","Hourly",20,"Sham Shui Po",6,2
"1938","2019-10-19","Hourly",20,"Causeway Bay",6,2
"1939","2019-10-19","Hourly",20,"Central",7,3
"1940","2019-10-19","Hourly",21,"Eastern",7,3
"1941","2019-10-19","Hourly",21,"Kwun Tong",7,3
"1942","2019-10-19","Hourly",21,"Sham Shui Po",6,2
"1943","2019-10-19","Hourly",21,"Causeway Bay",6,2
"1944","2019-10-19","Hourly",21,"Central",7,3
"1945","2019-10-19","Hourly",22,"Eastern",7,3
"1946","2019-10-19","Hourly",22,"Sham Shui Po",6,2
"1947","2019-10-19","Hourly",22,"Causeway Bay",6,2
"1948","2019-10-19","Hourly",23,"Sham Shui Po",6,2
"1949","2019-10-19","Hourly",23,"Causeway Bay",6,2
"1950","2019-10-19","Hourly",24,"Sham Shui Po",6,2
"1951","2019-10-19","Hourly",24,"Causeway Bay",6,2
"1952","2019-10-20","Hourly",1,"Central Western",6,2
"1953","2019-10-20","Hourly",1,"Kwun Tong",6,2
"1954","2019-10-20","Hourly",1,"Sham Shui Po",6,2
"1955","2019-10-20","Hourly",1,"Causeway Bay",6,2
"1956","2019-10-20","Hourly",1,"Mong Kok",6,2
"1957","2019-10-20","Hourly",2,"Central Western",6,2
"1958","2019-10-20","Hourly",2,"Kwun Tong",6,2
"1959","2019-10-20","Hourly",2,"Sham Shui Po",6,2
"1960","2019-10-20","Hourly",2,"Causeway Bay",6,2
"1961","2019-10-20","Hourly",2,"Mong Kok",6,2
"1962","2019-10-20","Hourly",3,"Central Western",6,2
"1963","2019-10-20","Hourly",3,"Kwun Tong",6,2
"1964","2019-10-20","Hourly",3,"Sham Shui Po",6,2
"1965","2019-10-20","Hourly",3,"Causeway Bay",6,2
"1966","2019-10-20","Hourly",3,"Mong Kok",6,2
"1967","2019-10-20","Hourly",4,"Central Western",6,2
"1968","2019-10-20","Hourly",4,"Kwun Tong",6,2
"1969","2019-10-20","Hourly",4,"Mong Kok",6,2
"1970","2019-10-20","Hourly",5,"Kwun Tong",6,2
"1971","2019-10-20","Hourly",12,"Kwun Tong",6,2
"1972","2019-10-20","Hourly",13,"Central Western",6,2
"1973","2019-10-20","Hourly",13,"Kwun Tong",6,2
"1974","2019-10-20","Hourly",13,"Kwai Chung",6,2
"1975","2019-10-20","Hourly",13,"Causeway Bay",6,2
"1976","2019-10-20","Hourly",13,"Mong Kok",6,2
"1977","2019-10-20","Hourly",14,"Central Western",6,2
"1978","2019-10-20","Hourly",14,"Kwun Tong",6,2
"1979","2019-10-20","Hourly",14,"Sham Shui Po",6,2
"1980","2019-10-20","Hourly",14,"Kwai Chung",6,2
"1981","2019-10-20","Hourly",14,"Tsuen Wan",6,2
"1982","2019-10-20","Hourly",14,"Tung Chung",6,2
"1983","2019-10-20","Hourly",14,"Causeway Bay",6,2
"1984","2019-10-20","Hourly",14,"Mong Kok",6,2
"1985","2019-10-20","Hourly",15,"Central Western",6,2
"1986","2019-10-20","Hourly",15,"Kwun Tong",6,2
"1987","2019-10-20","Hourly",15,"Sham Shui Po",6,2
"1988","2019-10-20","Hourly",15,"Kwai Chung",6,2
"1989","2019-10-20","Hourly",15,"Tsuen Wan",6,2
"1990","2019-10-20","Hourly",15,"Yuen Long",7,3
"1991","2019-10-20","Hourly",15,"Tung Chung",6,2
"1992","2019-10-20","Hourly",15,"Causeway Bay",6,2
"1993","2019-10-20","Hourly",15,"Mong Kok",6,2
"1994","2019-10-20","Hourly",16,"Central Western",6,2
"1995","2019-10-20","Hourly",16,"Eastern",7,3
"1996","2019-10-20","Hourly",16,"Kwun Tong",6,2
"1997","2019-10-20","Hourly",16,"Sham Shui Po",6,2
"1998","2019-10-20","Hourly",16,"Kwai Chung",6,2
"1999","2019-10-20","Hourly",16,"Tsuen Wan",6,2
"2000","2019-10-20","Hourly",16,"Yuen Long",7,3
"2001","2019-10-20","Hourly",16,"Tuen Mun",7,3
"2002","2019-10-20","Hourly",16,"Tung Chung",6,2
"2003","2019-10-20","Hourly",16,"Tap Mun",7,3
"2004","2019-10-20","Hourly",16,"Causeway Bay",6,2
"2005","2019-10-20","Hourly",16,"Central",7,3
"2006","2019-10-20","Hourly",16,"Mong Kok",6,2
"2007","2019-10-20","Hourly",17,"Central Western",6,2
"2008","2019-10-20","Hourly",17,"Kwun Tong",6,2
"2009","2019-10-20","Hourly",17,"Sham Shui Po",6,2
"2010","2019-10-20","Hourly",17,"Kwai Chung",6,2
"2011","2019-10-20","Hourly",17,"Tsuen Wan",6,2
"2012","2019-10-20","Hourly",17,"Tseung Kwan O",7,3
"2013","2019-10-20","Hourly",17,"Yuen Long",7,3
"2014","2019-10-20","Hourly",17,"Tuen Mun",7,3
"2015","2019-10-20","Hourly",17,"Tung Chung",6,2
"2016","2019-10-20","Hourly",17,"Tai Po",7,3
"2017","2019-10-20","Hourly",17,"Sha Tin",7,3
"2018","2019-10-20","Hourly",17,"Tap Mun",7,3
"2019","2019-10-20","Hourly",17,"Causeway Bay",6,2
"2020","2019-10-20","Hourly",17,"Central",7,3
"2021","2019-10-20","Hourly",17,"Mong Kok",6,2
"2022","2019-10-20","Hourly",18,"Central Western",6,2
"2023","2019-10-20","Hourly",18,"Kwun Tong",6,2
"2024","2019-10-20","Hourly",18,"Sham Shui Po",6,2
"2025","2019-10-20","Hourly",18,"Kwai Chung",6,2
"2026","2019-10-20","Hourly",18,"Tsuen Wan",6,2
"2027","2019-10-20","Hourly",18,"Yuen Long",7,3
"2028","2019-10-20","Hourly",18,"Tuen Mun",7,3
"2029","2019-10-20","Hourly",18,"Tung Chung",6,2
"2030","2019-10-20","Hourly",18,"Tai Po",7,3
"2031","2019-10-20","Hourly",18,"Sha Tin",7,3
"2032","2019-10-20","Hourly",18,"Tap Mun",7,3
"2033","2019-10-20","Hourly",18,"Causeway Bay",6,2
"2034","2019-10-20","Hourly",18,"Central",7,3
"2035","2019-10-20","Hourly",18,"Mong Kok",6,2
"2036","2019-10-20","Hourly",19,"Central Western",6,2
"2037","2019-10-20","Hourly",19,"Kwun Tong",6,2
"2038","2019-10-20","Hourly",19,"Sham Shui Po",6,2
"2039","2019-10-20","Hourly",19,"Kwai Chung",6,2
"2040","2019-10-20","Hourly",19,"Tsuen Wan",6,2
"2041","2019-10-20","Hourly",19,"Causeway Bay",6,2
"2042","2019-10-20","Hourly",19,"Mong Kok",6,2
"2043","2019-10-20","Hourly",20,"Central Western",6,2
"2044","2019-10-20","Hourly",20,"Kwun Tong",6,2
"2045","2019-10-20","Hourly",20,"Sham Shui Po",6,2
"2046","2019-10-20","Hourly",20,"Kwai Chung",6,2
"2047","2019-10-20","Hourly",20,"Causeway Bay",6,2
"2048","2019-10-20","Hourly",20,"Mong Kok",6,2
"2049","2019-10-20","Hourly",21,"Central Western",6,2
"2050","2019-10-20","Hourly",21,"Kwun Tong",6,2
"2051","2019-10-20","Hourly",21,"Sham Shui Po",6,2
"2052","2019-10-20","Hourly",21,"Kwai Chung",6,2
"2053","2019-10-20","Hourly",21,"Causeway Bay",6,2
"2054","2019-10-20","Hourly",21,"Mong Kok",6,2
"2055","2019-10-20","Hourly",22,"Central Western",6,2
"2056","2019-10-20","Hourly",22,"Kwun Tong",6,2
"2057","2019-10-20","Hourly",22,"Sham Shui Po",6,2
"2058","2019-10-20","Hourly",22,"Causeway Bay",6,2
"2059","2019-10-20","Hourly",22,"Mong Kok",6,2
"2060","2019-10-20","Hourly",23,"Central Western",6,2
"2061","2019-10-20","Hourly",23,"Kwun Tong",6,2
"2062","2019-10-20","Hourly",23,"Sham Shui Po",6,2
"2063","2019-10-20","Hourly",23,"Causeway Bay",6,2
"2064","2019-10-20","Hourly",23,"Mong Kok",6,2
"2065","2019-10-20","Hourly",24,"Central Western",6,2
"2066","2019-10-20","Hourly",24,"Kwun Tong",6,2
"2067","2019-10-20","Hourly",24,"Sham Shui Po",6,2
"2068","2019-10-20","Hourly",24,"Causeway Bay",6,2
"2069","2019-10-20","Hourly",24,"Mong Kok",6,2
"2070","2019-10-21","Hourly",1,"Central Western",6,2
"2071","2019-10-21","Hourly",1,"Sham Shui Po",6,2
"2072","2019-10-21","Hourly",2,"Central Western",6,2
"2073","2019-10-21","Hourly",2,"Sham Shui Po",6,2
"2074","2019-10-21","Hourly",3,"Central Western",6,2
"2075","2019-10-21","Hourly",3,"Sham Shui Po",6,2
"2076","2019-10-21","Hourly",4,"Central Western",6,2
"2077","2019-10-21","Hourly",4,"Sham Shui Po",6,2
"2078","2019-10-21","Hourly",5,"Central Western",6,2
"2079","2019-10-21","Hourly",11,"Central Western",6,2
"2080","2019-10-21","Hourly",12,"Central Western",6,2
"2081","2019-10-21","Hourly",12,"Kwai Chung",6,2
"2082","2019-10-21","Hourly",13,"Central Western",6,2
"2083","2019-10-21","Hourly",13,"Sham Shui Po",6,2
"2084","2019-10-21","Hourly",13,"Kwai Chung",6,2
"2085","2019-10-21","Hourly",13,"Tsuen Wan",6,2
"2086","2019-10-21","Hourly",14,"Central Western",6,2
"2087","2019-10-21","Hourly",14,"Sham Shui Po",6,2
"2088","2019-10-21","Hourly",14,"Kwai Chung",6,2
"2089","2019-10-21","Hourly",14,"Tsuen Wan",6,2
"2090","2019-10-21","Hourly",14,"Yuen Long",8,4
"2091","2019-10-21","Hourly",14,"Tung Chung",7,3
"2092","2019-10-21","Hourly",14,"Tai Po",7,3
"2093","2019-10-21","Hourly",14,"Central",7,3
"2094","2019-10-21","Hourly",14,"Mong Kok",7,3
"2095","2019-10-21","Hourly",15,"Central Western",6,2
"2096","2019-10-21","Hourly",15,"Sham Shui Po",6,2
"2097","2019-10-21","Hourly",15,"Kwai Chung",6,2
"2098","2019-10-21","Hourly",15,"Tsuen Wan",6,2
"2099","2019-10-21","Hourly",15,"Yuen Long",8,4
"2100","2019-10-21","Hourly",15,"Tuen Mun",8,4
"2101","2019-10-21","Hourly",15,"Tung Chung",7,3
"2102","2019-10-21","Hourly",15,"Tai Po",7,3
"2103","2019-10-21","Hourly",15,"Central",7,3
"2104","2019-10-21","Hourly",16,"Central Western",6,2
"2105","2019-10-21","Hourly",16,"Sham Shui Po",6,2
"2106","2019-10-21","Hourly",16,"Kwai Chung",6,2
"2107","2019-10-21","Hourly",16,"Tsuen Wan",6,2
"2108","2019-10-21","Hourly",16,"Tseung Kwan O",7,3
"2109","2019-10-21","Hourly",16,"Yuen Long",8,4
"2110","2019-10-21","Hourly",16,"Tuen Mun",8,4
"2111","2019-10-21","Hourly",16,"Tung Chung",7,3
"2112","2019-10-21","Hourly",16,"Tai Po",7,3
"2113","2019-10-21","Hourly",16,"Tap Mun",7,3
"2114","2019-10-21","Hourly",16,"Central",7,3
"2115","2019-10-21","Hourly",17,"Central Western",6,2
"2116","2019-10-21","Hourly",17,"Eastern",7,3
"2117","2019-10-21","Hourly",17,"Kwun Tong",7,3
"2118","2019-10-21","Hourly",17,"Sham Shui Po",6,2
"2119","2019-10-21","Hourly",17,"Kwai Chung",6,2
"2120","2019-10-21","Hourly",17,"Tsuen Wan",6,2
"2121","2019-10-21","Hourly",17,"Tseung Kwan O",7,3
"2122","2019-10-21","Hourly",17,"Yuen Long",8,4
"2123","2019-10-21","Hourly",17,"Tuen Mun",8,4
"2124","2019-10-21","Hourly",17,"Tai Po",7,3
"2125","2019-10-21","Hourly",17,"Sha Tin",7,3
"2126","2019-10-21","Hourly",17,"Tap Mun",7,3
"2127","2019-10-21","Hourly",17,"Central",7,3
"2128","2019-10-21","Hourly",18,"Central Western",6,2
"2129","2019-10-21","Hourly",18,"Eastern",7,3
"2130","2019-10-21","Hourly",18,"Kwun Tong",7,3
"2131","2019-10-21","Hourly",18,"Sham Shui Po",6,2
"2132","2019-10-21","Hourly",18,"Kwai Chung",6,2
"2133","2019-10-21","Hourly",18,"Tsuen Wan",6,2
"2134","2019-10-21","Hourly",18,"Tseung Kwan O",7,3
"2135","2019-10-21","Hourly",18,"Tai Po",7,3
"2136","2019-10-21","Hourly",18,"Sha Tin",7,3
"2137","2019-10-21","Hourly",18,"Tap Mun",7,3
"2138","2019-10-21","Hourly",18,"Causeway Bay",7,3
"2139","2019-10-21","Hourly",19,"Central Western",6,2
"2140","2019-10-21","Hourly",19,"Eastern",7,3
"2141","2019-10-21","Hourly",19,"Kwun Tong",7,3
"2142","2019-10-21","Hourly",19,"Sham Shui Po",6,2
"2143","2019-10-21","Hourly",19,"Kwai Chung",6,2
"2144","2019-10-21","Hourly",19,"Tsuen Wan",6,2
"2145","2019-10-21","Hourly",19,"Tseung Kwan O",7,3
"2146","2019-10-21","Hourly",19,"Sha Tin",7,3
"2147","2019-10-21","Hourly",19,"Causeway Bay",7,3
"2148","2019-10-21","Hourly",19,"Central",7,3
"2149","2019-10-21","Hourly",20,"Central Western",6,2
"2150","2019-10-21","Hourly",20,"Kwun Tong",7,3
"2151","2019-10-21","Hourly",20,"Sham Shui Po",6,2
"2152","2019-10-21","Hourly",20,"Kwai Chung",6,2
"2153","2019-10-21","Hourly",20,"Tsuen Wan",6,2
"2154","2019-10-21","Hourly",20,"Causeway Bay",7,3
"2155","2019-10-21","Hourly",20,"Central",7,3
"2156","2019-10-21","Hourly",21,"Central Western",6,2
"2157","2019-10-21","Hourly",21,"Sham Shui Po",6,2
"2158","2019-10-21","Hourly",21,"Kwai Chung",6,2
"2159","2019-10-21","Hourly",21,"Tsuen Wan",6,2
"2160","2019-10-21","Hourly",22,"Central Western",6,2
"2161","2019-10-21","Hourly",22,"Sham Shui Po",6,2
"2162","2019-10-21","Hourly",22,"Kwai Chung",6,2
"2163","2019-10-21","Hourly",23,"Central Western",6,2
"2164","2019-10-21","Hourly",23,"Sham Shui Po",6,2
"2165","2019-10-21","Hourly",23,"Kwai Chung",6,2
"2166","2019-10-21","Hourly",24,"Central Western",6,2
"2167","2019-10-21","Hourly",24,"Sham Shui Po",6,2
"2168","2019-10-22","Hourly",1,"Central Western",6,2
"2169","2019-10-22","Hourly",1,"Eastern",6,2
"2170","2019-10-22","Hourly",1,"Kwun Tong",6,2
"2171","2019-10-22","Hourly",1,"Tuen Mun",6,2
"2172","2019-10-22","Hourly",1,"Tung Chung",6,2
"2173","2019-10-22","Hourly",1,"Tap Mun",6,2
"2174","2019-10-22","Hourly",1,"Causeway Bay",6,2
"2175","2019-10-22","Hourly",1,"Central",6,2
"2176","2019-10-22","Hourly",2,"Central Western",6,2
"2177","2019-10-22","Hourly",2,"Eastern",6,2
"2178","2019-10-22","Hourly",2,"Kwun Tong",6,2
"2179","2019-10-22","Hourly",2,"Tuen Mun",6,2
"2180","2019-10-22","Hourly",2,"Tap Mun",6,2
"2181","2019-10-22","Hourly",2,"Causeway Bay",6,2
"2182","2019-10-22","Hourly",2,"Central",6,2
"2183","2019-10-22","Hourly",3,"Central Western",6,2
"2184","2019-10-22","Hourly",3,"Eastern",6,2
"2185","2019-10-22","Hourly",3,"Kwun Tong",6,2
"2186","2019-10-22","Hourly",3,"Tuen Mun",6,2
"2187","2019-10-22","Hourly",3,"Tap Mun",6,2
"2188","2019-10-22","Hourly",4,"Eastern",6,2
"2189","2019-10-22","Hourly",4,"Kwun Tong",6,2
"2190","2019-10-22","Hourly",4,"Tap Mun",6,2
"2191","2019-10-22","Hourly",5,"Eastern",6,2
"2192","2019-10-22","Hourly",5,"Kwun Tong",6,2
"2193","2019-10-22","Hourly",5,"Tap Mun",6,2
"2194","2019-10-22","Hourly",6,"Tap Mun",6,2
"2195","2019-10-22","Hourly",10,"Eastern",6,2
"2196","2019-10-22","Hourly",10,"Causeway Bay",6,2
"2197","2019-10-22","Hourly",10,"Central",6,2
"2198","2019-10-22","Hourly",11,"Central Western",6,2
"2199","2019-10-22","Hourly",11,"Eastern",6,2
"2200","2019-10-22","Hourly",11,"Kwun Tong",6,2
"2201","2019-10-22","Hourly",11,"Tseung Kwan O",6,2
"2202","2019-10-22","Hourly",11,"Tai Po",6,2
"2203","2019-10-22","Hourly",11,"Tap Mun",6,2
"2204","2019-10-22","Hourly",11,"Causeway Bay",6,2
"2205","2019-10-22","Hourly",11,"Central",6,2
"2206","2019-10-22","Hourly",12,"Central Western",6,2
"2207","2019-10-22","Hourly",12,"Eastern",6,2
"2208","2019-10-22","Hourly",12,"Kwun Tong",6,2
"2209","2019-10-22","Hourly",12,"Kwai Chung",6,2
"2210","2019-10-22","Hourly",12,"Tseung Kwan O",6,2
"2211","2019-10-22","Hourly",12,"Yuen Long",6,2
"2212","2019-10-22","Hourly",12,"Tuen Mun",6,2
"2213","2019-10-22","Hourly",12,"Tung Chung",6,2
"2214","2019-10-22","Hourly",12,"Tai Po",6,2
"2215","2019-10-22","Hourly",12,"Sha Tin",6,2
"2216","2019-10-22","Hourly",12,"Tap Mun",6,2
"2217","2019-10-22","Hourly",12,"Causeway Bay",6,2
"2218","2019-10-22","Hourly",12,"Central",6,2
"2219","2019-10-22","Hourly",13,"Central Western",6,2
"2220","2019-10-22","Hourly",13,"Eastern",6,2
"2221","2019-10-22","Hourly",13,"Kwun Tong",6,2
"2222","2019-10-22","Hourly",13,"Sham Shui Po",6,2
"2223","2019-10-22","Hourly",13,"Kwai Chung",6,2
"2224","2019-10-22","Hourly",13,"Tseung Kwan O",6,2
"2225","2019-10-22","Hourly",13,"Yuen Long",6,2
"2226","2019-10-22","Hourly",13,"Tuen Mun",6,2
"2227","2019-10-22","Hourly",13,"Tung Chung",6,2
"2228","2019-10-22","Hourly",13,"Tai Po",6,2
"2229","2019-10-22","Hourly",13,"Sha Tin",6,2
"2230","2019-10-22","Hourly",13,"Tap Mun",6,2
"2231","2019-10-22","Hourly",13,"Causeway Bay",6,2
"2232","2019-10-22","Hourly",13,"Central",6,2
"2233","2019-10-22","Hourly",14,"Central Western",6,2
"2234","2019-10-22","Hourly",14,"Eastern",6,2
"2235","2019-10-22","Hourly",14,"Kwun Tong",6,2
"2236","2019-10-22","Hourly",14,"Sham Shui Po",6,2
"2237","2019-10-22","Hourly",14,"Kwai Chung",6,2
"2238","2019-10-22","Hourly",14,"Tsuen Wan",6,2
"2239","2019-10-22","Hourly",14,"Tseung Kwan O",6,2
"2240","2019-10-22","Hourly",14,"Yuen Long",6,2
"2241","2019-10-22","Hourly",14,"Tuen Mun",6,2
"2242","2019-10-22","Hourly",14,"Tung Chung",6,2
"2243","2019-10-22","Hourly",14,"Tai Po",6,2
"2244","2019-10-22","Hourly",14,"Sha Tin",6,2
"2245","2019-10-22","Hourly",14,"Tap Mun",6,2
"2246","2019-10-22","Hourly",14,"Causeway Bay",6,2
"2247","2019-10-22","Hourly",14,"Central",6,2
"2248","2019-10-22","Hourly",15,"Central Western",6,2
"2249","2019-10-22","Hourly",15,"Eastern",6,2
"2250","2019-10-22","Hourly",15,"Kwun Tong",6,2
"2251","2019-10-22","Hourly",15,"Sham Shui Po",6,2
"2252","2019-10-22","Hourly",15,"Kwai Chung",6,2
"2253","2019-10-22","Hourly",15,"Tsuen Wan",6,2
"2254","2019-10-22","Hourly",15,"Tseung Kwan O",6,2
"2255","2019-10-22","Hourly",15,"Yuen Long",6,2
"2256","2019-10-22","Hourly",15,"Tuen Mun",6,2
"2257","2019-10-22","Hourly",15,"Tung Chung",6,2
"2258","2019-10-22","Hourly",15,"Tai Po",6,2
"2259","2019-10-22","Hourly",15,"Sha Tin",6,2
"2260","2019-10-22","Hourly",15,"Tap Mun",6,2
"2261","2019-10-22","Hourly",15,"Causeway Bay",6,2
"2262","2019-10-22","Hourly",15,"Central",6,2
"2263","2019-10-22","Hourly",16,"Central Western",6,2
"2264","2019-10-22","Hourly",16,"Eastern",6,2
"2265","2019-10-22","Hourly",16,"Kwun Tong",6,2
"2266","2019-10-22","Hourly",16,"Sham Shui Po",6,2
"2267","2019-10-22","Hourly",16,"Kwai Chung",6,2
"2268","2019-10-22","Hourly",16,"Tsuen Wan",6,2
"2269","2019-10-22","Hourly",16,"Tseung Kwan O",6,2
"2270","2019-10-22","Hourly",16,"Yuen Long",6,2
"2271","2019-10-22","Hourly",16,"Tuen Mun",6,2
"2272","2019-10-22","Hourly",16,"Tung Chung",6,2
"2273","2019-10-22","Hourly",16,"Tai Po",6,2
"2274","2019-10-22","Hourly",16,"Sha Tin",6,2
"2275","2019-10-22","Hourly",16,"Tap Mun",6,2
"2276","2019-10-22","Hourly",16,"Causeway Bay",6,2
"2277","2019-10-22","Hourly",16,"Central",6,2
"2278","2019-10-22","Hourly",17,"Central Western",6,2
"2279","2019-10-22","Hourly",17,"Eastern",6,2
"2280","2019-10-22","Hourly",17,"Kwun Tong",6,2
"2281","2019-10-22","Hourly",17,"Sham Shui Po",6,2
"2282","2019-10-22","Hourly",17,"Kwai Chung",6,2
"2283","2019-10-22","Hourly",17,"Tsuen Wan",6,2
"2284","2019-10-22","Hourly",17,"Tseung Kwan O",6,2
"2285","2019-10-22","Hourly",17,"Yuen Long",6,2
"2286","2019-10-22","Hourly",17,"Tuen Mun",6,2
"2287","2019-10-22","Hourly",17,"Tung Chung",6,2
"2288","2019-10-22","Hourly",17,"Tai Po",6,2
"2289","2019-10-22","Hourly",17,"Sha Tin",6,2
"2290","2019-10-22","Hourly",17,"Tap Mun",6,2
"2291","2019-10-22","Hourly",17,"Causeway Bay",6,2
"2292","2019-10-22","Hourly",17,"Central",6,2
"2293","2019-10-22","Hourly",17,"Mong Kok",6,2
"2294","2019-10-22","Hourly",18,"Central Western",6,2
"2295","2019-10-22","Hourly",18,"Eastern",6,2
"2296","2019-10-22","Hourly",18,"Kwun Tong",6,2
"2297","2019-10-22","Hourly",18,"Sham Shui Po",6,2
"2298","2019-10-22","Hourly",18,"Kwai Chung",6,2
"2299","2019-10-22","Hourly",18,"Tsuen Wan",6,2
"2300","2019-10-22","Hourly",18,"Tseung Kwan O",6,2
"2301","2019-10-22","Hourly",18,"Yuen Long",6,2
"2302","2019-10-22","Hourly",18,"Tuen Mun",6,2
"2303","2019-10-22","Hourly",18,"Tung Chung",6,2
"2304","2019-10-22","Hourly",18,"Tai Po",6,2
"2305","2019-10-22","Hourly",18,"Sha Tin",6,2
"2306","2019-10-22","Hourly",18,"Tap Mun",6,2
"2307","2019-10-22","Hourly",18,"Causeway Bay",6,2
"2308","2019-10-22","Hourly",18,"Central",6,2
"2309","2019-10-22","Hourly",18,"Mong Kok",6,2
"2310","2019-10-22","Hourly",19,"Central Western",6,2
"2311","2019-10-22","Hourly",19,"Eastern",6,2
"2312","2019-10-22","Hourly",19,"Kwun Tong",6,2
"2313","2019-10-22","Hourly",19,"Sham Shui Po",6,2
"2314","2019-10-22","Hourly",19,"Kwai Chung",6,2
"2315","2019-10-22","Hourly",19,"Tsuen Wan",6,2
"2316","2019-10-22","Hourly",19,"Tseung Kwan O",6,2
"2317","2019-10-22","Hourly",19,"Yuen Long",6,2
"2318","2019-10-22","Hourly",19,"Tuen Mun",6,2
"2319","2019-10-22","Hourly",19,"Tung Chung",6,2
"2320","2019-10-22","Hourly",19,"Tai Po",6,2
"2321","2019-10-22","Hourly",19,"Sha Tin",6,2
"2322","2019-10-22","Hourly",19,"Tap Mun",6,2
"2323","2019-10-22","Hourly",19,"Causeway Bay",6,2
"2324","2019-10-22","Hourly",19,"Central",6,2
"2325","2019-10-22","Hourly",20,"Central Western",6,2
"2326","2019-10-22","Hourly",20,"Eastern",6,2
"2327","2019-10-22","Hourly",20,"Kwun Tong",6,2
"2328","2019-10-22","Hourly",20,"Sham Shui Po",6,2
"2329","2019-10-22","Hourly",20,"Kwai Chung",6,2
"2330","2019-10-22","Hourly",20,"Tseung Kwan O",6,2
"2331","2019-10-22","Hourly",20,"Yuen Long",6,2
"2332","2019-10-22","Hourly",20,"Tuen Mun",6,2
"2333","2019-10-22","Hourly",20,"Tung Chung",6,2
"2334","2019-10-22","Hourly",20,"Tai Po",6,2
"2335","2019-10-22","Hourly",20,"Sha Tin",6,2
"2336","2019-10-22","Hourly",20,"Tap Mun",6,2
"2337","2019-10-22","Hourly",20,"Causeway Bay",6,2
"2338","2019-10-22","Hourly",20,"Central",6,2
"2339","2019-10-22","Hourly",21,"Eastern",6,2
"2340","2019-10-22","Hourly",21,"Tuen Mun",6,2
"2341","2019-10-22","Hourly",21,"Tap Mun",6,2
"2342","2019-10-22","Hourly",21,"Causeway Bay",6,2
"2343","2019-10-22","Hourly",21,"Central",6,2
"2344","2019-10-22","Hourly",22,"Tap Mun",6,2
"2345","2019-10-22","Hourly",22,"Causeway Bay",6,2
"2346","2019-10-22","Hourly",22,"Central",6,2
"2347","2019-10-22","Hourly",23,"Tap Mun",6,2
